simulation,generation,optimal_bw,goal_ultra_short_bkb,goal_short_bkb,goal_long_bkb,goal_effective_bkb,goal_var,confidence,tracking_rate_ultra_short,tracking_rate_short,tracking_rate_effective,success_rate
29,280,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
29,290,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,300,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,310,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,320,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,330,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
29,340,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,350,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,360,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,370,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
29,380,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
29,390,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
29,400,80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
29,410,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
29,420,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
29,430,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
29,440,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
29,450,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
29,460,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
29,470,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
29,480,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,490,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,500,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
29,510,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,520,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
29,530,80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
29,540,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,550,80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,560,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,570,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,580,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,590,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,600,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,610,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,620,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
29,630,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
29,640,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
29,650,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,660,80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,670,80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
29,680,70,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,690,80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,700,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,710,80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,720,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
29,730,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
29,740,80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
29,750,80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
29,760,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,770,80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,780,80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,790,80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,800,80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
29,810,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,820,80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,830,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,840,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,850,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
29,860,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,870,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,880,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
29,890,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
29,900,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,910,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,920,80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
29,930,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
29,940,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
29,950,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
29,960,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
29,970,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,980,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
29,990,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
30,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,10,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,20,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,30,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,40,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,50,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,60,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,70,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,80,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,90,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,100,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,110,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
30,120,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,130,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,140,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,150,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,160,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,170,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,180,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,190,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,200,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,210,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,220,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,230,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,240,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,250,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,260,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,270,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,280,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,290,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,300,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,310,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,320,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,330,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,340,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,350,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,360,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,370,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,380,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,390,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,400,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,410,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,420,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,430,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,440,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,450,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,460,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,470,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,480,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,490,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,500,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,510,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,520,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,530,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,540,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,550,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,560,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,570,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,580,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,590,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,600,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,610,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,620,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,630,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,640,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,650,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,660,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,670,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,680,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,690,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,700,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
30,710,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,720,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,730,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,740,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,750,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
30,760,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,770,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,780,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,790,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,800,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,810,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,820,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,830,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,840,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,850,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,860,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,870,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,880,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,890,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,900,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,910,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,920,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,930,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,940,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,950,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,960,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,970,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,980,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
30,990,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
31,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
31,10,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
31,20,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
31,30,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
31,40,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
31,50,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
31,60,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
31,70,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
31,80,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
31,90,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
31,100,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
31,110,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
31,120,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
31,130,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
31,140,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
31,150,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
31,160,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
31,170,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2
31,180,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
31,190,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
31,200,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,210,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,220,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
31,230,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
31,240,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,250,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
31,260,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
31,270,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
31,280,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
31,290,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
31,300,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9
31,310,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
31,320,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,330,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
31,340,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,350,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
31,360,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
31,370,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
31,380,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
31,390,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9
31,400,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
31,410,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
31,420,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
31,430,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
31,440,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
31,450,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,460,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,470,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
31,480,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
31,490,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
31,500,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,510,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,520,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
31,530,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
31,540,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,550,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,560,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
31,570,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,580,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
31,590,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,600,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9
31,610,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
31,620,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
31,630,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
31,640,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
31,650,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,660,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
31,670,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,680,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,690,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
31,700,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5
31,710,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3
31,720,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
31,730,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9
31,740,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
31,750,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
31,760,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
31,770,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
31,780,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
31,790,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,800,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4
31,810,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,820,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
31,830,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
31,840,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,850,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9
31,860,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
31,870,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
31,880,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
31,890,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
31,900,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
31,910,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
31,920,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
31,930,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,940,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
31,950,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
31,960,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,970,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7
31,980,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6
31,990,110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8
32,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,10,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,20,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,30,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,40,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,50,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,60,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
32,70,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,80,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,90,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,100,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,110,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,120,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,130,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,140,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,150,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,160,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,170,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,180,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,190,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,200,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,210,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,220,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,230,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,240,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,250,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,260,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
32,270,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,280,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,290,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,300,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,310,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,320,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,330,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,340,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,350,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,360,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,370,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,380,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,390,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,400,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,410,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,420,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,430,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,440,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,450,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,460,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,470,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,480,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,490,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,500,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,510,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
32,520,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,530,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,540,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,550,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
32,560,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,570,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,580,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,590,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,600,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,610,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,620,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,630,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,640,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,650,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,660,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,670,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,680,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,690,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
32,700,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,710,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
32,720,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
32,730,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
32,740,120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
